frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
266,43.149348000,172.16.249.68,175.155.120.141,191,53,21235,1,0,bc3Wf3xQb7olRGTpOIFTAojn0pyGrnuJZXn5cbMTm5Vjo6VAejo8ot0m0l7YF6d.enC8y4zm.dns2tcp.leaflove.cn,92,5,16,0x00000001,1,1,0,0,bc3Wf3xQb7olRGTpOIFTAojn0pyGrnuJZXn5cbMTm5Vjo6VAejo8ot0m0l7YF6d.enC8y4zm.dns2tcp.leaflove.cn,61,30
267,43.244223000,59.37.116.141,172.16.249.68,98,56356,53,0,,ba8Lb8C4b7of6yrrgDCesKdlq786X.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
268,43.244857000,172.16.249.68,59.37.116.141,103,53,56356,1,0,ba8Lb8C4b7of6yrrgDCesKdlq786X.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6yrrgDCesKdlq786X.dns2tcp.leaflove.cn,16,30
269,43.385963000,175.155.120.140,172.16.249.68,141,46700,53,0,,bc3Wf3xQb7ol8okcM-CuC9o2BeGeflD1MQWIoZNg37pqUb8FusqjkQIoWoLjokH.6krljUtQ.dns2tcp.leaflove.cn,92,5,16,0x00000001,1,0,0,1,<Root>,12,
270,43.387422000,172.16.249.68,175.155.120.140,201,53,46700,1,0,bc3Wf3xQb7ol8okcM-CuC9o2BeGeflD1MQWIoZNg37pqUb8FusqjkQIoWoLjokH.6krljUtQ.dns2tcp.leaflove.cn,92,5,16,0x00000001,1,1,0,0,bc3Wf3xQb7ol8okcM-CuC9o2BeGeflD1MQWIoZNg37pqUb8FusqjkQIoWoLjokH.6krljUtQ.dns2tcp.leaflove.cn,71,30
271,43.557675000,175.155.120.140,172.16.249.68,98,59687,53,0,,ba8Lb8C4b7of6GzndkGFN2eF7QGZD.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
272,43.558953000,172.16.249.68,175.155.120.140,148,53,59687,1,0,ba8Lb8C4b7of6GzndkGFN2eF7QGZD.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6GzndkGFN2eF7QGZD.dns2tcp.leaflove.cn,61,30
273,43.699600000,175.155.120.140,172.16.249.68,98,37890,53,0,,ba8Lb8C4b7of6GzndlKLR3liW8OnU.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
274,43.700910000,172.16.249.68,175.155.120.140,293,53,37890,1,0,ba8Lb8C4b7of6GzndlKLR3liW8OnU.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6GzndlKLR3liW8OnU.dns2tcp.leaflove.cn,206,30
275,43.728691000,175.155.120.141,172.16.249.68,98,21741,53,0,,ba8Lb8C4b7of6KDgUdsZDdmIcIBI9.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
276,43.729212000,172.16.249.68,175.155.120.141,103,53,21741,1,0,ba8Lb8C4b7of6KDgUdsZDdmIcIBI9.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6KDgUdsZDdmIcIBI9.dns2tcp.leaflove.cn,16,30
277,43.868292000,175.155.120.140,172.16.249.68,98,28059,53,0,,ba8Lb8C4b7of6KDoAWMLmld8JZXlJ.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
278,43.868765000,172.16.249.68,175.155.120.140,103,53,28059,1,0,ba8Lb8C4b7of6KDoAWMLmld8JZXlJ.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6KDoAWMLmld8JZXlJ.dns2tcp.leaflove.cn,16,30
279,43.990377000,182.140.186.142,172.16.249.68,226,12066,53,0,,bhaAYrEEb7omn6MoopoSv4eIwlSIokdlXLwfhexPVfNpYyWiPVguKPSk7jNT7VP.Bp85vnMjdlYeAJJacyXY2MkspASMUivJkXcJqThr1-jeTUbxyCkGo-tXmnx43KE.cmcndxMVbm0jHaUqqEHwnkpykLaCa.dns2tcp.leaflove.cn,177,6,16,0x00000001,1,0,0,1,<Root>,12,
280,43.991332000,172.16.249.68,182.140.186.142,231,53,12066,1,0,bhaAYrEEb7omn6MoopoSv4eIwlSIokdlXLwfhexPVfNpYyWiPVguKPSk7jNT7VP.Bp85vnMjdlYeAJJacyXY2MkspASMUivJkXcJqThr1-jeTUbxyCkGo-tXmnx43KE.cmcndxMVbm0jHaUqqEHwnkpykLaCa.dns2tcp.leaflove.cn,177,6,16,0x00000001,1,1,0,0,bhaAYrEEb7omn6MoopoSv4eIwlSIokdlXLwfhexPVfNpYyWiPVguKPSk7jNT7VP.Bp85vnMjdlYeAJJacyXY2MkspASMUivJkXcJqThr1-jeTUbxyCkGo-tXmnx43KE.cmcndxMVbm0jHaUqqEHwnkpykLaCa.dns2tcp.leaflove.cn,16,30
281,44.101895000,175.155.120.140,172.16.249.68,91,2323,53,0,,baz8205yb7omEC3gHirYqc.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,0,0,1,<Root>,12,
282,44.103186000,172.16.249.68,175.155.120.140,96,53,2323,1,0,baz8205yb7omEC3gHirYqc.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,1,0,0,baz8205yb7omEC3gHirYqc.dns2tcp.leaflove.cn,16,30
283,44.186006000,175.155.120.141,172.16.249.68,98,21243,53,0,,ba8Lb8C4b7of6OHb10RQcLaBvAD58.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
284,44.186473000,172.16.249.68,175.155.120.141,103,53,21243,1,0,ba8Lb8C4b7of6OHb10RQcLaBvAD58.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4b7of6OHb10RQcLaBvAD58.dns2tcp.leaflove.cn,16,30
285,44.271025000,59.37.116.141,172.16.249.68,91,34349,53,0,,baz8205yb7omVcSel-wcA3.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,0,0,1,<Root>,12,
286,44.271638000,172.16.249.68,59.37.116.141,96,53,34349,1,0,baz8205yb7omVcSel-wcA3.dns2tcp.leaflove.cn,42,4,16,0x00000001,1,1,0,0,baz8205yb7omVcSel-wcA3.dns2tcp.leaflove.cn,16,30
287,51.137762000,175.155.120.141,172.16.249.68,106,16829,53,0,,aaaaaaaaagaaoaaaaaaaliodamcaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,0,0,1,<Root>,12,
288,51.143078000,172.16.249.68,175.155.120.141,121,53,16829,1,0,aaaaaaaaagaaoaaaaaaaliodamcaegabaaaaa.dns2tcp.leaflove.cn,57,4,16,0x00000001,1,1,0,0,aaaaaaaaagaaoaaaaaaaliodamcaegabaaaaa.dns2tcp.leaflove.cn,26,30
289,51.468562000,182.140.186.142,172.16.249.68,119,36230,53,0,,bb11ArLTffDK25ld2V2PrpdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,70,4,16,0x00000001,1,0,0,1,<Root>,12,
290,51.469731000,172.16.249.68,182.140.186.142,174,53,36230,1,0,bb11ArLTffDK25ld2V2PrpdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,70,4,16,0x00000001,1,1,0,0,bb11ArLTffDK25ld2V2PrpdCkCdwnhTArtYpe9m1RhYa4BcrW-.dns2tcp.leaflove.cn,66,30
291,51.634128000,182.140.186.142,172.16.249.68,98,62004,53,0,,ba8Lb8C4ffDKMy7jrWNQvBa9GuSRW.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
292,51.647861000,172.16.249.68,182.140.186.142,308,53,62004,1,0,ba8Lb8C4ffDKMy7jrWNQvBa9GuSRW.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMy7jrWNQvBa9GuSRW.dns2tcp.leaflove.cn,221,30
293,51.751284000,175.155.120.140,172.16.249.68,297,41129,53,0,,bkxEzOfLffDLiEEbj4yvATgLYzE0IbQCbixGpAXvSHrbUGMj5ikmofg4np12YSX.tj9Zf4N2ijjAqTRh6vuae4hxyxy4NlHW6YoHkPOvRBqjxbnITSjVirBYBpz6cHQ.5pkPGDPbmZXYJ55iYC9gOnenaPYHxiT3mDgRnoWsNdpaRFbG0HeqrHtjXmZdJuz.Ek-9DZi9obV7-mZoPen-vMhi8ZruAiX7J5Wi.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
294,51.751918000,172.16.249.68,175.155.120.140,502,53,41129,1,0,bkxEzOfLffDLiEEbj4yvATgLYzE0IbQCbixGpAXvSHrbUGMj5ikmofg4np12YSX.tj9Zf4N2ijjAqTRh6vuae4hxyxy4NlHW6YoHkPOvRBqjxbnITSjVirBYBpz6cHQ.5pkPGDPbmZXYJ55iYC9gOnenaPYHxiT3mDgRnoWsNdpaRFbG0HeqrHtjXmZdJuz.Ek-9DZi9obV7-mZoPen-vMhi8ZruAiX7J5Wi.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLffDLiEEbj4yvATgLYzE0IbQCbixGpAXvSHrbUGMj5ikmofg4np12YSX.tj9Zf4N2ijjAqTRh6vuae4hxyxy4NlHW6YoHkPOvRBqjxbnITSjVirBYBpz6cHQ.5pkPGDPbmZXYJ55iYC9gOnenaPYHxiT3mDgRnoWsNdpaRFbG0HeqrHtjXmZdJuz.Ek-9DZi9obV7-mZoPen-vMhi8ZruAiX7J5Wi.dns2tcp.leaflove.cn,216,30
295,51.833466000,175.155.120.140,172.16.249.68,297,52359,53,0,,bkxEzOfLffDLzdYo8ZVVUjdQs2sP8hWBOuIRbNsa86Tm4Kzbj0kEANX1nlwgDXI.3qNUTwgZfMLieNSalM-X7rjedtXssnImTmY1qUXTAdnbqw3Ti2ggqrcprnO55DG.rdVhRUkTcPpXOatmKqQwg6lNieLYQbehAuLQhoKBaa8dyLZDJGgHi5Nn2pBH9Wb.wlQrPH1xb1lpylqoQpPSDZgX3sEQghAyQhy2.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
296,51.834014000,172.16.249.68,175.155.120.140,302,53,52359,1,0,bkxEzOfLffDLzdYo8ZVVUjdQs2sP8hWBOuIRbNsa86Tm4Kzbj0kEANX1nlwgDXI.3qNUTwgZfMLieNSalM-X7rjedtXssnImTmY1qUXTAdnbqw3Ti2ggqrcprnO55DG.rdVhRUkTcPpXOatmKqQwg6lNieLYQbehAuLQhoKBaa8dyLZDJGgHi5Nn2pBH9Wb.wlQrPH1xb1lpylqoQpPSDZgX3sEQghAyQhy2.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLffDLzdYo8ZVVUjdQs2sP8hWBOuIRbNsa86Tm4Kzbj0kEANX1nlwgDXI.3qNUTwgZfMLieNSalM-X7rjedtXssnImTmY1qUXTAdnbqw3Ti2ggqrcprnO55DG.rdVhRUkTcPpXOatmKqQwg6lNieLYQbehAuLQhoKBaa8dyLZDJGgHi5Nn2pBH9Wb.wlQrPH1xb1lpylqoQpPSDZgX3sEQghAyQhy2.dns2tcp.leaflove.cn,16,30
297,51.898347000,59.37.116.141,172.16.249.68,297,9066,53,0,,bkxEzOfLffDLPKdnvZi3EroJQD6EwoxgS0g5kq8Ki5eoWoF1ERapkzvAYoaW5hD.hlt7PUB7oOcULUPrdIMDtao0ws04QpHf-5ULoxUyozscMlTlwHnzY7DHTer3G8u.LeLJ7d7EeFIfqZIemXFVMvlNd3P3SayOHKT5m8Jhw0hpl9RLcPiAhxUHRnld7Yk.SnP1AOUyrpjX9TjjYbXWFHl74oYvjk6gJVOg.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,0,0,1,<Root>,12,
298,51.901161000,172.16.249.68,59.37.116.141,302,53,9066,1,0,bkxEzOfLffDLPKdnvZi3EroJQD6EwoxgS0g5kq8Ki5eoWoF1ERapkzvAYoaW5hD.hlt7PUB7oOcULUPrdIMDtao0ws04QpHf-5ULoxUyozscMlTlwHnzY7DHTer3G8u.LeLJ7d7EeFIfqZIemXFVMvlNd3P3SayOHKT5m8Jhw0hpl9RLcPiAhxUHRnld7Yk.SnP1AOUyrpjX9TjjYbXWFHl74oYvjk6gJVOg.dns2tcp.leaflove.cn,248,7,16,0x00000001,1,1,0,0,bkxEzOfLffDLPKdnvZi3EroJQD6EwoxgS0g5kq8Ki5eoWoF1ERapkzvAYoaW5hD.hlt7PUB7oOcULUPrdIMDtao0ws04QpHf-5ULoxUyozscMlTlwHnzY7DHTer3G8u.LeLJ7d7EeFIfqZIemXFVMvlNd3P3SayOHKT5m8Jhw0hpl9RLcPiAhxUHRnld7Yk.SnP1AOUyrpjX9TjjYbXWFHl74oYvjk6gJVOg.dns2tcp.leaflove.cn,16,30
299,51.977030000,59.37.116.141,172.16.249.68,98,30685,53,0,,ba8Lb8C4ffDL6fCmzWPR7Livgx7pY.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
300,51.978731000,172.16.249.68,59.37.116.141,103,53,30685,1,0,ba8Lb8C4ffDL6fCmzWPR7Livgx7pY.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDL6fCmzWPR7Livgx7pY.dns2tcp.leaflove.cn,16,30
301,52.252215000,175.155.120.140,172.16.249.68,98,13940,53,0,,ba8Lb8C4ffDKMHekCxTU3IqGw3I4h.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
302,52.252664000,172.16.249.68,175.155.120.140,103,53,13940,1,0,ba8Lb8C4ffDKMHekCxTU3IqGw3I4h.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMHekCxTU3IqGw3I4h.dns2tcp.leaflove.cn,16,30
303,52.388853000,59.37.116.141,172.16.249.68,98,8882,53,0,,ba8Lb8C4ffDKMHemb7RPvclQP0r3q.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
304,52.389310000,172.16.249.68,59.37.116.141,103,53,8882,1,0,ba8Lb8C4ffDKMHemb7RPvclQP0r3q.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMHemb7RPvclQP0r3q.dns2tcp.leaflove.cn,16,30
305,52.829109000,175.155.120.140,172.16.249.68,98,56876,53,0,,ba8Lb8C4ffDKMHeqsu7Tvcrso14rb.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
306,52.829559000,172.16.249.68,175.155.120.140,103,53,56876,1,0,ba8Lb8C4ffDKMHeqsu7Tvcrso14rb.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMHeqsu7Tvcrso14rb.dns2tcp.leaflove.cn,16,30
307,53.588468000,182.140.186.142,172.16.249.68,98,6410,53,0,,ba8Lb8C4ffDKMHejFbMit3kCnpBe9.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
308,53.589306000,172.16.249.68,182.140.186.142,303,53,6410,1,0,ba8Lb8C4ffDKMHejFbMit3kCnpBe9.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMHejFbMit3kCnpBe9.dns2tcp.leaflove.cn,216,30
309,53.739721000,59.37.116.141,172.16.249.68,98,1993,53,0,,ba8Lb8C4ffDKMLipMojrXJnrg7RQ4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
310,53.740155000,172.16.249.68,59.37.116.141,103,53,1993,1,0,ba8Lb8C4ffDKMLipMojrXJnrg7RQ4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMLipMojrXJnrg7RQ4.dns2tcp.leaflove.cn,16,30
311,53.849193000,175.155.120.141,172.16.249.68,155,9839,53,0,,bdSR0JmBffDMlPOo9BNGBIaADZTZ2cpf6hwnkgaqU3pdzyA3lgefe127gjjQQD3.bgfxTUfzfkMGMWjaaaaaaa.dns2tcp.leaflove.cn,106,5,16,0x00000001,1,0,0,1,<Root>,12,
312,53.849670000,172.16.249.68,175.155.120.141,160,53,9839,1,0,bdSR0JmBffDMlPOo9BNGBIaADZTZ2cpf6hwnkgaqU3pdzyA3lgefe127gjjQQD3.bgfxTUfzfkMGMWjaaaaaaa.dns2tcp.leaflove.cn,106,5,16,0x00000001,1,1,0,0,bdSR0JmBffDMlPOo9BNGBIaADZTZ2cpf6hwnkgaqU3pdzyA3lgefe127gjjQQD3.bgfxTUfzfkMGMWjaaaaaaa.dns2tcp.leaflove.cn,16,30
313,54.013770000,175.155.120.140,172.16.249.68,98,52017,53,0,,ba8Lb8C4ffDKMLiph8V-Rje97mzaX.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
314,54.019285000,172.16.249.68,175.155.120.140,308,53,52017,1,0,ba8Lb8C4ffDKMLiph8V-Rje97mzaX.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMLiph8V-Rje97mzaX.dns2tcp.leaflove.cn,221,30
315,54.153417000,175.155.120.141,172.16.249.68,98,48816,53,0,,ba8Lb8C4ffDKMLimgKGbYyeQ-uBhO.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
316,54.153930000,172.16.249.68,175.155.120.141,308,53,48816,1,0,ba8Lb8C4ffDKMLimgKGbYyeQ-uBhO.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMLimgKGbYyeQ-uBhO.dns2tcp.leaflove.cn,221,30
317,54.252137000,182.140.186.142,172.16.249.68,98,32840,53,0,,ba8Lb8C4ffDKMPmerpckJkhV8ccaS.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
318,54.252622000,172.16.249.68,182.140.186.142,238,53,32840,1,0,ba8Lb8C4ffDKMPmerpckJkhV8ccaS.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMPmerpckJkhV8ccaS.dns2tcp.leaflove.cn,151,30
319,54.280262000,175.155.120.141,172.16.249.68,98,25075,53,0,,ba8Lb8C4ffDKMPmn8DdFHiipDeFgv.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
320,54.280714000,172.16.249.68,175.155.120.141,103,53,25075,1,0,ba8Lb8C4ffDKMPmn8DdFHiipDeFgv.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMPmn8DdFHiipDeFgv.dns2tcp.leaflove.cn,16,30
321,54.466053000,175.155.120.140,172.16.249.68,98,51167,53,0,,ba8Lb8C4ffDKMTqgVeyzjEoYPriFJ.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
322,54.466490000,172.16.249.68,175.155.120.140,103,53,51167,1,0,ba8Lb8C4ffDKMTqgVeyzjEoYPriFJ.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMTqgVeyzjEoYPriFJ.dns2tcp.leaflove.cn,16,30
323,54.492532000,175.155.120.141,172.16.249.68,176,61309,53,0,,beHNKpbmffDMCxfny4XYgKaRNZAG9aaaaaaaaaaA-B0kRRje7qnWVcWmfi7sJqv.glWiWc-1lreGt2PqTj1-pso6tXXWDpb3W1TUqI9DoVt.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,0,0,1,<Root>,12,
324,54.492922000,172.16.249.68,175.155.120.141,181,53,61309,1,0,beHNKpbmffDMCxfny4XYgKaRNZAG9aaaaaaaaaaA-B0kRRje7qnWVcWmfi7sJqv.glWiWc-1lreGt2PqTj1-pso6tXXWDpb3W1TUqI9DoVt.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,1,0,0,beHNKpbmffDMCxfny4XYgKaRNZAG9aaaaaaaaaaA-B0kRRje7qnWVcWmfi7sJqv.glWiWc-1lreGt2PqTj1-pso6tXXWDpb3W1TUqI9DoVt.dns2tcp.leaflove.cn,16,30
325,54.634577000,59.37.116.141,172.16.249.68,98,15332,53,0,,ba8Lb8C4ffDKMXubc49D1poI4vry4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
326,54.635359000,172.16.249.68,59.37.116.141,158,53,15332,1,0,ba8Lb8C4ffDKMXubc49D1poI4vry4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKMXubc49D1poI4vry4.dns2tcp.leaflove.cn,71,30
327,54.774041000,59.37.116.141,172.16.249.68,98,32079,53,0,,ba8Lb8C4ffDKM1yf6m5gKXhv7Uli-.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
328,54.774496000,172.16.249.68,59.37.116.141,103,53,32079,1,0,ba8Lb8C4ffDKM1yf6m5gKXhv7Uli-.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM1yf6m5gKXhv7Uli-.dns2tcp.leaflove.cn,16,30
329,54.915192000,175.155.120.140,172.16.249.68,176,49224,53,0,,beHNKpbmffDMS7zjLJPtgBlU-hVgfb7XcxIciAUIkC0pPc1IHyiF7mD9HqxF6P5.QhpWIMcZinh9fZMiRGsk4xhtTYneLdyU4O9DhrUx0VU.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,0,0,1,<Root>,12,
330,54.915772000,172.16.249.68,175.155.120.140,181,53,49224,1,0,beHNKpbmffDMS7zjLJPtgBlU-hVgfb7XcxIciAUIkC0pPc1IHyiF7mD9HqxF6P5.QhpWIMcZinh9fZMiRGsk4xhtTYneLdyU4O9DhrUx0VU.dns2tcp.leaflove.cn,127,5,16,0x00000001,1,1,0,0,beHNKpbmffDMS7zjLJPtgBlU-hVgfb7XcxIciAUIkC0pPc1IHyiF7mD9HqxF6P5.QhpWIMcZinh9fZMiRGsk4xhtTYneLdyU4O9DhrUx0VU.dns2tcp.leaflove.cn,16,30
331,55.043349000,175.155.120.141,172.16.249.68,98,55228,53,0,,ba8Lb8C4ffDKM1ypijEdyuc96bwWC.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
332,55.044128000,172.16.249.68,175.155.120.141,168,53,55228,1,0,ba8Lb8C4ffDKM1ypijEdyuc96bwWC.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM1ypijEdyuc96bwWC.dns2tcp.leaflove.cn,81,30
333,55.191293000,175.155.120.141,172.16.249.68,98,13613,53,0,,ba8Lb8C4ffDKM5CqBz2zJJc0bf9RK.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
334,55.191714000,172.16.249.68,175.155.120.141,103,53,13613,1,0,ba8Lb8C4ffDKM5CqBz2zJJc0bf9RK.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CqBz2zJJc0bf9RK.dns2tcp.leaflove.cn,16,30
335,55.277297000,175.155.120.141,172.16.249.68,98,11948,53,0,,ba8Lb8C4ffDKM5CoB6n7yUoHMY69I.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
336,55.277719000,172.16.249.68,175.155.120.141,103,53,11948,1,0,ba8Lb8C4ffDKM5CoB6n7yUoHMY69I.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CoB6n7yUoHMY69I.dns2tcp.leaflove.cn,16,30
337,55.478932000,175.155.120.140,172.16.249.68,98,28105,53,0,,ba8Lb8C4ffDKM5CeAhkSbFmwluxGC.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
338,55.482227000,172.16.249.68,175.155.120.140,103,53,28105,1,0,ba8Lb8C4ffDKM5CeAhkSbFmwluxGC.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CeAhkSbFmwluxGC.dns2tcp.leaflove.cn,16,30
339,55.606306000,175.155.120.141,172.16.249.68,98,4849,53,0,,ba8Lb8C4ffDKM5CbDdJxCYi5vc6u4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
340,55.606780000,172.16.249.68,175.155.120.141,103,53,4849,1,0,ba8Lb8C4ffDKM5CbDdJxCYi5vc6u4.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CbDdJxCYi5vc6u4.dns2tcp.leaflove.cn,16,30
341,55.930023000,175.155.120.141,172.16.249.68,98,17379,53,0,,ba8Lb8C4ffDKM5CqBJCriShSVpWez.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
342,55.930476000,172.16.249.68,175.155.120.141,103,53,17379,1,0,ba8Lb8C4ffDKM5CqBJCriShSVpWez.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CqBJCriShSVpWez.dns2tcp.leaflove.cn,16,30
343,56.697162000,175.155.120.140,172.16.249.68,98,14706,53,0,,ba8Lb8C4ffDKM5CeAwfc5TdvomGHr.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
344,56.697591000,172.16.249.68,175.155.120.140,103,53,14706,1,0,ba8Lb8C4ffDKM5CeAwfc5TdvomGHr.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CeAwfc5TdvomGHr.dns2tcp.leaflove.cn,16,30
345,57.421777000,59.37.116.141,172.16.249.68,98,19808,53,0,,ba8Lb8C4ffDKM5CcwPpM27mBg8qsh.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
346,57.422220000,172.16.249.68,59.37.116.141,103,53,19808,1,0,ba8Lb8C4ffDKM5CcwPpM27mBg8qsh.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CcwPpM27mBg8qsh.dns2tcp.leaflove.cn,16,30
347,58.195978000,175.155.120.140,172.16.249.68,98,39337,53,0,,ba8Lb8C4ffDKM5CiD8lvTTppvUXBd.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
348,58.196392000,172.16.249.68,175.155.120.140,103,53,39337,1,0,ba8Lb8C4ffDKM5CiD8lvTTppvUXBd.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CiD8lvTTppvUXBd.dns2tcp.leaflove.cn,16,30
349,58.995180000,182.140.186.142,172.16.249.68,98,38172,53,0,,ba8Lb8C4ffDKM5CnR-TVBQoggpuHo.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
350,58.995616000,172.16.249.68,182.140.186.142,103,53,38172,1,0,ba8Lb8C4ffDKM5CnR-TVBQoggpuHo.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,1,0,0,ba8Lb8C4ffDKM5CnR-TVBQoggpuHo.dns2tcp.leaflove.cn,16,30
351,59.682894000,175.155.120.140,172.16.249.68,98,49294,53,0,,ba8Lb8C4ffDKM5Cc-aMRq4pYbbIDE.dns2tcp.leaflove.cn,49,4,16,0x00000001,1,0,0,1,<Root>,12,
