frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
446,6259.791971000,192.168.1.1,192.168.1.247,101,53,62149,1,0,www.baidu.com,13,3,1,0x00000001,1,3,0,0,www.baidu.com,18,275
447,6262.203508000,192.168.1.247,192.168.1.1,39,61197,53,0,,ss0.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
448,6262.203513000,192.168.1.247,192.168.1.1,39,58860,53,0,,ss3.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
449,6262.203560000,192.168.1.247,192.168.1.1,39,49864,53,0,,ss2.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
450,6262.203567000,192.168.1.247,192.168.1.1,39,53897,53,0,,ss1.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
451,6262.209507000,192.168.1.1,192.168.1.247,86,53,58860,1,0,ss3.baidu.com,13,3,1,0x00000001,1,2,0,0,ss3.baidu.com,19,359
452,6262.209508000,192.168.1.1,192.168.1.247,86,53,61197,1,0,ss0.baidu.com,13,3,1,0x00000001,1,2,0,0,ss0.baidu.com,19,480
453,6262.210235000,192.168.1.1,192.168.1.247,86,53,49864,1,0,ss2.baidu.com,13,3,1,0x00000001,1,2,0,0,ss2.baidu.com,19,541
454,6262.212240000,192.168.1.1,192.168.1.247,86,53,53897,1,0,ss1.baidu.com,13,3,1,0x00000001,1,2,0,0,ss1.baidu.com,19,671
455,6267.899850000,192.168.1.247,192.168.1.1,41,62057,53,0,,image.baidu.com,15,3,1,0x00000001,1,0,0,0,,,
456,6267.908406000,192.168.1.1,192.168.1.247,86,53,62057,1,0,image.baidu.com,15,3,1,0x00000001,1,2,0,0,image.baidu.com,17,936
457,6267.984794000,192.168.1.247,192.168.1.1,40,54723,53,0,,dss0.baidu.com,14,3,1,0x00000001,1,0,0,0,,,
458,6267.989624000,192.168.1.1,192.168.1.247,89,53,54723,1,0,dss0.baidu.com,14,3,1,0x00000001,1,2,0,0,dss0.baidu.com,21,5294
459,6268.004322000,192.168.1.247,192.168.1.1,40,52068,53,0,,dss1.baidu.com,14,3,1,0x00000001,1,0,0,0,,,
460,6268.004322000,192.168.1.247,192.168.1.1,43,49727,53,0,,dss0.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
461,6268.007834000,192.168.1.1,192.168.1.247,92,53,49727,1,0,dss0.bdstatic.com,17,3,1,0x00000001,1,2,0,0,dss0.bdstatic.com,21,1436
462,6268.010618000,192.168.1.1,192.168.1.247,89,53,52068,1,0,dss1.baidu.com,14,3,1,0x00000001,1,2,0,0,dss1.baidu.com,21,4088
463,6268.043360000,192.168.1.247,192.168.1.1,43,54007,53,0,,dss3.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
464,6268.048095000,192.168.1.1,192.168.1.247,92,53,54007,1,0,dss3.bdstatic.com,17,3,1,0x00000001,1,2,0,0,dss3.bdstatic.com,21,2375
465,6268.056385000,192.168.1.247,192.168.1.1,43,52295,53,0,,dss2.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
466,6268.057002000,192.168.1.247,192.168.1.1,43,55031,53,0,,dss1.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
467,6268.061863000,192.168.1.247,192.168.1.1,43,51438,53,0,,img0.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
468,6268.065872000,192.168.1.1,192.168.1.247,92,53,52295,1,0,dss2.bdstatic.com,17,3,1,0x00000001,1,2,0,0,dss2.bdstatic.com,21,2829
469,6268.069184000,192.168.1.1,192.168.1.247,92,53,55031,1,0,dss1.bdstatic.com,17,3,1,0x00000001,1,2,0,0,dss1.bdstatic.com,21,2609
470,6268.077917000,192.168.1.1,192.168.1.247,94,53,51438,1,0,img0.bdstatic.com,17,3,1,0x00000001,1,2,0,0,img0.bdstatic.com,23,1506
471,6268.086269000,192.168.1.247,192.168.1.1,43,56070,53,0,,img1.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
472,6268.092847000,192.168.1.1,192.168.1.247,94,53,56070,1,0,img1.bdstatic.com,17,3,1,0x00000001,1,2,0,0,img1.bdstatic.com,23,1640
473,6268.120483000,192.168.1.247,192.168.1.1,43,61574,53,0,,img2.bdstatic.com,17,3,1,0x00000001,1,0,0,0,,,
474,6268.124816000,192.168.1.1,192.168.1.247,94,53,61574,1,0,img2.bdstatic.com,17,3,1,0x00000001,1,2,0,0,img2.bdstatic.com,23,1693
475,6268.142506000,192.168.1.247,192.168.1.1,43,55507,53,0,,imgstat.baidu.com,17,3,1,0x00000001,1,0,0,0,,,
476,6268.142506000,192.168.1.247,192.168.1.1,42,54832,53,0,,timgsa.baidu.com,16,3,1,0x00000001,1,0,0,0,,,
477,6268.144387000,192.168.1.247,192.168.1.1,39,59704,53,0,,sp1.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
478,6268.145692000,192.168.1.247,192.168.1.1,45,51651,53,0,,clients1.google.com,19,3,1,0x00000001,1,0,0,0,,,
479,6268.147958000,192.168.1.1,192.168.1.247,90,53,55507,1,0,imgstat.baidu.com,17,3,1,0x00000001,1,2,0,0,imgstat.baidu.com,19,913
480,6268.147959000,192.168.1.1,192.168.1.247,87,53,54832,1,0,timgsa.baidu.com,16,3,1,0x00000001,1,2,0,0,timgsa.baidu.com,17,1875
481,6268.148919000,192.168.1.1,192.168.1.247,98,53,59704,1,0,sp1.baidu.com,13,3,1,0x00000001,1,3,0,0,sp1.baidu.com,15,157
482,6268.150098000,192.168.1.1,192.168.1.247,85,53,51651,1,0,clients1.google.com,19,3,1,0x00000001,1,2,0,0,clients1.google.com,12,164
483,6268.152497000,192.168.1.247,192.168.1.1,39,54457,53,0,,sp0.baidu.com,13,3,1,0x00000001,1,0,0,0,,,
484,6268.157360000,192.168.1.1,192.168.1.247,98,53,54457,1,0,sp0.baidu.com,13,3,1,0x00000001,1,3,0,0,sp0.baidu.com,15,525
485,6389.459507000,192.168.1.247,192.168.1.1,45,51964,53,0,,clients4.google.com,19,3,1,0x00000001,1,0,0,0,,,
486,6389.466209000,192.168.1.1,192.168.1.247,85,53,51964,1,0,clients4.google.com,19,3,1,0x00000001,1,2,0,0,clients4.google.com,12,254
487,6442.129127000,192.168.1.247,192.168.1.1,42,58396,53,0,,timg01.bdimg.com,16,3,1,0x00000001,1,0,0,0,,,
488,6442.135248000,192.168.1.1,192.168.1.247,85,53,58396,1,0,timg01.bdimg.com,16,3,1,0x00000001,1,2,0,0,timg01.bdimg.com,15,1162
489,6445.525400000,192.168.1.247,192.168.1.1,55,62204,53,0,,v10.events.data.microsoft.com,29,5,1,0x00000001,1,0,0,0,,,
490,6445.528032000,192.168.1.1,192.168.1.247,166,53,62204,1,0,v10.events.data.microsoft.com,29,5,1,0x00000001,1,3,0,0,v10.events.data.microsoft.com,47,2312
491,6913.274615000,192.168.1.247,192.168.1.1,37,53309,53,0,,qn.xoyo.com,11,3,1,0x00000001,1,0,0,0,,,
492,6913.278350000,192.168.1.1,192.168.1.247,53,53,53309,1,0,qn.xoyo.com,11,3,1,0x00000001,1,1,0,0,qn.xoyo.com,4,100
493,6940.840302000,192.168.1.247,192.168.1.1,55,63732,53,0,,contentstorage.osi.office.net,29,4,1,0x00000001,1,0,0,0,,,
494,6940.843706000,192.168.1.1,192.168.1.247,165,53,63732,1,0,contentstorage.osi.office.net,29,4,1,0x00000001,1,3,0,0,contentstorage.osi.office.net,49,896
495,6944.600286000,192.168.1.247,192.168.1.1,50,58233,53,0,,ocws.officeapps.live.com,24,4,1,0x00000001,1,0,0,0,,,
496,6944.603696000,192.168.1.1,192.168.1.247,130,53,58233,1,0,ocws.officeapps.live.com,24,4,1,0x00000001,1,3,0,0,ocws.officeapps.live.com,32,2543
497,6950.323080000,192.168.1.247,192.168.1.1,52,55564,53,0,,officeclient.microsoft.com,26,3,1,0x00000001,1,0,0,0,,,
498,6950.328730000,192.168.1.1,192.168.1.247,173,53,55564,1,0,officeclient.microsoft.com,26,3,1,0x00000001,1,4,0,0,officeclient.microsoft.com,25,940
499,6950.814505000,192.168.1.247,192.168.1.1,56,49333,53,0,,mobile.pipe.aria.microsoft.com,30,5,1,0x00000001,1,0,0,0,,,
500,6950.860960000,192.168.1.1,192.168.1.247,207,53,49333,1,0,mobile.pipe.aria.microsoft.com,30,5,1,0x00000001,1,5,0,0,mobile.pipe.aria.microsoft.com,42,674
501,6971.735894000,192.168.1.247,192.168.1.1,36,60554,53,0,,p.qlogo.cn,10,3,1,0x00000001,1,0,0,0,,,
502,6971.758230000,192.168.1.1,192.168.1.247,313,53,60554,1,0,p.qlogo.cn,10,3,1,0x00000001,1,17,0,0,p.qlogo.cn,9,106
503,6971.898985000,192.168.1.247,192.168.1.1,37,58814,53,0,,q3.qlogo.cn,11,3,1,0x00000001,1,0,0,0,,,
504,6971.906792000,192.168.1.1,192.168.1.247,277,53,58814,1,0,q3.qlogo.cn,11,3,1,0x00000001,1,15,0,0,q3.qlogo.cn,4,9
505,6972.015041000,192.168.1.247,192.168.1.1,42,50134,53,0,,gdynamic.qpic.cn,16,3,1,0x00000001,1,0,0,0,,,
506,6972.017855000,192.168.1.1,192.168.1.247,314,53,50134,1,0,gdynamic.qpic.cn,16,3,1,0x00000001,1,17,0,0,gdynamic.qpic.cn,4,34
507,6984.806405000,192.168.1.247,192.168.1.1,35,60487,53,0,,s1.url.cn,9,3,1,0x00000001,1,0,0,0,,,
508,6984.811173000,192.168.1.1,192.168.1.247,135,53,60487,1,0,s1.url.cn,9,3,1,0x00000001,1,4,0,0,s1.url.cn,30,1633
509,7059.555668000,192.168.1.247,192.168.1.1,37,56094,53,0,,q1.qlogo.cn,11,3,1,0x00000001,1,0,0,0,,,
510,7059.559028000,192.168.1.1,192.168.1.247,277,53,56094,1,0,q1.qlogo.cn,11,3,1,0x00000001,1,15,0,0,q1.qlogo.cn,4,457
511,7114.961917000,192.168.1.247,192.168.1.1,45,57645,53,0,,apphub.qzone.qq.com,19,4,1,0x00000001,1,0,0,0,,,
512,7114.964507000,192.168.1.1,192.168.1.247,79,53,57645,1,0,apphub.qzone.qq.com,19,4,1,0x00000001,1,2,0,0,apphub.qzone.qq.com,6,202
513,7231.237714000,192.168.1.247,192.168.1.1,43,55162,53,0,,cloud.acrobat.com,17,3,1,0x00000001,1,0,0,0,,,
514,7231.240546000,192.168.1.1,192.168.1.247,241,53,55162,1,0,cloud.acrobat.com,17,3,1,0x00000001,1,10,0,0,cloud.acrobat.com,20,3156
515,7324.112295000,192.168.1.247,192.168.1.1,42,49267,53,0,,cgi.qqweb.qq.com,16,4,1,0x00000001,1,0,0,0,,,
516,7324.115797000,192.168.1.1,192.168.1.247,58,53,49267,1,0,cgi.qqweb.qq.com,16,4,1,0x00000001,1,1,0,0,cgi.qqweb.qq.com,4,79
517,7325.157200000,192.168.1.247,192.168.1.1,40,60784,53,0,,pan.qun.qq.com,14,4,1,0x00000001,1,0,0,0,,,
518,7325.184673000,192.168.1.1,192.168.1.247,100,53,60784,1,0,pan.qun.qq.com,14,4,1,0x00000001,1,2,0,0,pan.qun.qq.com,32,53
519,7325.615893000,192.168.1.247,192.168.1.1,34,63359,53,0,,s.url.cn,8,3,1,0x00000001,1,0,0,0,,,
520,7325.620199000,192.168.1.1,192.168.1.247,172,53,63359,1,0,s.url.cn,8,3,1,0x00000001,1,7,0,0,s.url.cn,17,3404
521,7325.646170000,192.168.1.247,192.168.1.1,39,59215,53,0,,pingjs.qq.com,13,3,1,0x00000001,1,0,0,0,,,
522,7325.653933000,192.168.1.1,192.168.1.247,157,53,59215,1,0,pingjs.qq.com,13,3,1,0x00000001,1,6,0,0,pingjs.qq.com,10,379
523,7325.978021000,192.168.1.247,192.168.1.1,37,55080,53,0,,docs.qq.com,11,3,1,0x00000001,1,0,0,0,,,
524,7325.980581000,192.168.1.1,192.168.1.247,53,53,55080,1,0,docs.qq.com,11,3,1,0x00000001,1,1,0,0,docs.qq.com,4,140
525,7326.350798000,192.168.1.247,192.168.1.1,41,59601,53,0,,pingfore.qq.com,15,3,1,0x00000001,1,0,0,0,,,
526,7326.354753000,192.168.1.1,192.168.1.247,73,53,59601,1,0,pingfore.qq.com,15,3,1,0x00000001,1,2,0,0,pingfore.qq.com,4,214
527,7326.426947000,192.168.1.247,192.168.1.1,40,50377,53,0,,pingtas.qq.com,14,3,1,0x00000001,1,0,0,0,,,
528,7326.430591000,192.168.1.1,192.168.1.247,56,53,50377,1,0,pingtas.qq.com,14,3,1,0x00000001,1,1,0,0,pingtas.qq.com,4,576
529,7326.503048000,192.168.1.247,192.168.1.1,44,54716,53,0,,cd-ctfs.ftn.qq.com,18,4,1,0x00000001,1,0,0,0,,,
530,7326.506506000,192.168.1.1,192.168.1.247,300,53,54716,1,0,cd-ctfs.ftn.qq.com,18,4,1,0x00000001,1,16,0,0,cd-ctfs.ftn.qq.com,4,59
531,7327.806162000,192.168.1.247,192.168.1.1,39,55846,53,0,,report.url.cn,13,3,1,0x00000001,1,0,0,0,,,
532,7327.809766000,192.168.1.1,192.168.1.247,55,53,55846,1,0,report.url.cn,13,3,1,0x00000001,1,1,0,0,report.url.cn,4,291
533,7368.808671000,192.168.1.247,192.168.1.1,51,52966,53,0,,ims-prod06.adobelogin.com,25,3,1,0x00000001,1,0,0,0,,,
534,7368.813202000,192.168.1.1,192.168.1.247,166,53,52966,1,0,ims-prod06.adobelogin.com,25,3,1,0x00000001,1,5,0,0,ims-prod06.adobelogin.com,10,514
535,7595.877445000,192.168.1.247,192.168.1.1,38,54609,53,0,,www.bing.com,12,3,1,0x00000001,1,0,0,0,,,
536,7595.881047000,192.168.1.1,192.168.1.247,173,53,54609,1,0,www.bing.com,12,3,1,0x00000001,1,5,0,0,www.bing.com,42,221
537,7607.270297000,192.168.1.247,192.168.1.1,41,62365,53,0,,api1.origin.com,15,3,1,0x00000001,1,0,0,0,,,
538,7607.273937000,192.168.1.1,192.168.1.247,147,53,62365,1,0,api1.origin.com,15,3,1,0x00000001,1,4,0,0,api1.origin.com,12,54
539,7609.400523000,192.168.1.247,192.168.1.1,36,60528,53,0,,zyx.qq.com,10,3,1,0x00000001,1,0,0,0,,,
540,7609.403826000,192.168.1.1,192.168.1.247,292,53,60528,1,0,zyx.qq.com,10,3,1,0x00000001,1,16,0,0,zyx.qq.com,4,47
541,7626.616228000,192.168.1.247,192.168.1.1,43,63582,53,0,,qbwup.imtt.qq.com,17,4,1,0x00000001,1,0,0,0,,,
542,7626.618983000,192.168.1.1,192.168.1.247,100,53,63582,1,0,qbwup.imtt.qq.com,17,4,1,0x00000001,1,2,0,0,qbwup.imtt.qq.com,29,37
543,7633.721868000,192.168.1.247,192.168.1.1,41,49550,53,0,,connc.gj.qq.com,15,4,1,0x00000001,1,0,0,0,,,
544,7633.725366000,192.168.1.1,192.168.1.247,121,53,49550,1,0,connc.gj.qq.com,15,4,1,0x00000001,1,5,0,0,connc.gj.qq.com,4,11
545,7635.690550000,192.168.1.247,192.168.1.1,50,61205,53,0,,p2pupgrade.gamedl.qq.com,24,4,1,0x00000001,1,0,0,0,,,
546,7635.694034000,192.168.1.1,192.168.1.247,82,53,61205,1,0,p2pupgrade.gamedl.qq.com,24,4,1,0x00000001,1,2,0,0,p2pupgrade.gamedl.qq.com,4,182
547,7635.696343000,192.168.1.247,192.168.1.1,39,55678,53,0,,dlied6.qq.com,13,3,1,0x00000001,1,0,0,0,,,
548,7635.703119000,192.168.1.1,192.168.1.247,309,53,55678,1,0,dlied6.qq.com,13,3,1,0x00000001,1,16,0,0,dlied6.qq.com,10,234
549,7636.706566000,192.168.1.247,192.168.1.1,46,60026,53,0,,config.gamedl.qq.com,20,4,1,0x00000001,1,0,0,0,,,
550,7636.706569000,192.168.1.247,192.168.1.1,44,59580,53,0,,stat.gamedl.qq.com,18,4,1,0x00000001,1,0,0,0,,,
551,7636.710321000,192.168.1.1,192.168.1.247,78,53,60026,1,0,config.gamedl.qq.com,20,4,1,0x00000001,1,2,0,0,config.gamedl.qq.com,4,490
552,7636.711092000,192.168.1.1,192.168.1.247,140,53,59580,1,0,stat.gamedl.qq.com,18,4,1,0x00000001,1,6,0,0,stat.gamedl.qq.com,4,235
553,7636.813489000,192.168.1.247,192.168.1.1,43,59946,53,0,,ps2.gamedl.qq.com,17,4,1,0x00000001,1,0,0,0,,,
554,7636.816213000,192.168.1.1,192.168.1.247,75,53,59946,1,0,ps2.gamedl.qq.com,17,4,1,0x00000001,1,2,0,0,ps2.gamedl.qq.com,4,250
555,7636.816356000,192.168.1.247,192.168.1.1,44,65425,53,0,,stun.qqlive.qq.com,18,4,1,0x00000001,1,0,0,0,,,
556,7636.816359000,192.168.1.247,192.168.1.1,49,53037,53,0,,p2pupdate.gamedl.qq.com,23,4,1,0x00000001,1,0,0,0,,,
557,7636.820330000,192.168.1.1,192.168.1.247,81,53,53037,1,0,p2pupdate.gamedl.qq.com,23,4,1,0x00000001,1,2,0,0,p2pupdate.gamedl.qq.com,4,20
558,7636.820999000,192.168.1.1,192.168.1.247,130,53,65425,1,0,stun.qqlive.qq.com,18,4,1,0x00000001,1,5,0,0,stun.qqlive.qq.com,10,6584
559,7715.479225000,192.168.1.247,192.168.1.1,40,60605,53,0,,q.i.gdt.qq.com,14,5,1,0x00000001,1,0,0,0,,,
560,7715.482179000,192.168.1.1,192.168.1.247,56,53,60605,1,0,q.i.gdt.qq.com,14,5,1,0x00000001,1,1,0,0,q.i.gdt.qq.com,4,182
561,7961.525784000,192.168.1.247,192.168.1.1,55,49748,53,0,,clientservices.googleapis.com,29,3,1,0x00000001,1,0,0,0,,,
562,7961.529142000,192.168.1.1,192.168.1.247,119,53,49748,1,0,clientservices.googleapis.com,29,3,1,0x00000001,1,4,0,0,clientservices.googleapis.com,4,298
563,7963.136349000,192.168.1.247,192.168.1.1,55,54821,53,0,,static-api.infinitynewtab.com,29,3,1,0x00000001,1,0,0,0,,,
564,7963.139373000,192.168.1.1,192.168.1.247,182,53,54821,1,0,static-api.infinitynewtab.com,29,3,1,0x00000001,1,4,0,0,static-api.infinitynewtab.com,19,490
565,7964.124828000,192.168.1.247,192.168.1.1,46,63160,53,0,,cmp-cdn.ghostery.com,20,3,1,0x00000001,1,0,0,0,,,
566,7964.126807000,192.168.1.247,192.168.1.1,42,59913,53,0,,cdn.ghostery.com,16,3,1,0x00000001,1,0,0,0,,,
567,7964.128534000,192.168.1.1,192.168.1.247,137,53,63160,1,0,cmp-cdn.ghostery.com,20,3,1,0x00000001,1,3,0,0,cmp-cdn.ghostery.com,47,60
568,7964.129990000,192.168.1.1,192.168.1.247,149,53,59913,1,0,cdn.ghostery.com,16,3,1,0x00000001,1,5,0,0,cdn.ghostery.com,31,60
569,7972.359819000,192.168.1.247,192.168.1.1,59,50856,53,0,,infinity-basic.infinitynewtab.com,33,3,1,0x00000001,1,0,0,0,,,
570,7972.363489000,192.168.1.1,192.168.1.247,243,53,50856,1,0,infinity-basic.infinitynewtab.com,33,3,1,0x00000001,1,5,0,0,infinity-basic.infinitynewtab.com,45,315
571,8002.360280000,192.168.1.247,192.168.1.1,48,52757,53,0,,api.infinitynewtab.com,22,3,1,0x00000001,1,0,0,0,,,
572,8002.361248000,192.168.1.247,192.168.1.1,39,57666,53,0,,www.yahoo.com,13,3,1,0x00000001,1,0,0,0,,,
573,8002.362582000,192.168.1.1,192.168.1.247,64,53,52757,1,0,api.infinitynewtab.com,22,3,1,0x00000001,1,1,0,0,api.infinitynewtab.com,4,64
574,8002.364377000,192.168.1.1,192.168.1.247,105,53,57666,1,0,www.yahoo.com,13,3,1,0x00000001,1,3,0,0,www.yahoo.com,22,1489
575,8021.455973000,192.168.1.247,192.168.1.1,55,60164,53,0,,v20.events.data.microsoft.com,29,5,1,0x00000001,1,0,0,0,,,
576,8021.458731000,192.168.1.1,192.168.1.247,166,53,60164,1,0,v20.events.data.microsoft.com,29,5,1,0x00000001,1,3,0,0,v20.events.data.microsoft.com,47,1317
577,8048.685593000,192.168.1.247,192.168.1.1,48,52357,53,0,,2.android.pool.ntp.org,22,5,1,0x00000001,1,0,0,0,,,
578,8048.689522000,192.168.1.1,192.168.1.247,112,53,52357,1,0,2.android.pool.ntp.org,22,5,1,0x00000001,1,4,0,0,2.android.pool.ntp.org,4,91
579,8075.115152000,192.168.1.247,192.168.1.1,43,50704,53,0,,cdn.bluestacks.cn,17,3,1,0x00000001,1,0,0,0,,,
580,8075.118938000,192.168.1.1,192.168.1.247,218,53,50704,1,0,cdn.bluestacks.cn,17,3,1,0x00000001,1,9,0,0,cdn.bluestacks.cn,35,513
581,8075.145427000,192.168.1.247,192.168.1.1,43,50101,53,0,,eb.bluestacks.com,17,3,1,0x00000001,1,0,0,0,,,
582,8075.150185000,192.168.1.1,192.168.1.247,135,53,50101,1,0,eb.bluestacks.com,17,3,1,0x00000001,1,3,0,0,eb.bluestacks.com,48,251
583,8082.302816000,192.168.1.247,192.168.1.1,49,61079,53,0,,ctldl.windowsupdate.com,23,3,1,0x00000001,1,0,0,0,,,
584,8082.306927000,192.168.1.1,192.168.1.247,359,53,61079,1,0,ctldl.windowsupdate.com,23,3,1,0x00000001,1,15,0,0,ctldl.windowsupdate.com,36,2568
585,8116.169197000,192.168.1.247,192.168.1.1,57,51890,53,0,,line3-realtime-api.biligame.net,31,3,1,0x00000001,1,0,0,0,,,
586,8116.173216000,192.168.1.1,192.168.1.247,278,53,51890,1,0,line3-realtime-api.biligame.net,31,3,1,0x00000001,1,10,0,0,line3-realtime-api.biligame.net,47,57
587,8127.588148000,192.168.1.247,192.168.1.1,42,61750,53,0,,xgdata.xgsdk.com,16,3,1,0x00000001,1,0,0,0,,,
588,8127.591635000,192.168.1.1,192.168.1.247,74,53,61750,1,0,xgdata.xgsdk.com,16,3,1,0x00000001,1,2,0,0,xgdata.xgsdk.com,4,38
589,8142.161517000,192.168.1.247,192.168.1.1,42,62311,53,0,,cdn.ghostery.net,16,3,1,0x00000001,1,0,0,0,,,
590,8142.161518000,192.168.1.247,192.168.1.1,42,62805,53,0,,api.ghostery.net,16,3,1,0x00000001,1,0,0,0,,,
591,8142.164244000,192.168.1.1,192.168.1.247,146,53,62311,1,0,cdn.ghostery.net,16,3,1,0x00000001,1,5,0,0,cdn.ghostery.net,28,33
592,8142.165145000,192.168.1.1,192.168.1.247,74,53,62805,1,0,api.ghostery.net,16,3,1,0x00000001,1,2,0,0,api.ghostery.net,4,60
593,8194.925477000,192.168.1.247,192.168.1.1,45,55605,53,0,,play.googleapis.com,19,3,1,0x00000001,1,0,0,0,,,
594,8194.928865000,192.168.1.1,192.168.1.247,61,53,55605,1,0,play.googleapis.com,19,3,1,0x00000001,1,1,0,0,play.googleapis.com,4,153
595,8200.426838000,192.168.1.247,192.168.1.1,55,50451,53,0,,d2l2wc59w4vrl3.cloudfront.net,29,3,1,0x00000001,1,0,0,0,,,
596,8200.430100000,192.168.1.1,192.168.1.247,119,53,50451,1,0,d2l2wc59w4vrl3.cloudfront.net,29,3,1,0x00000001,1,4,0,0,d2l2wc59w4vrl3.cloudfront.net,4,46
597,8288.378981000,192.168.1.247,192.168.1.1,55,58206,53,0,,connectivitycheck.gstatic.com,29,3,1,0x00000001,1,0,0,0,,,
598,8288.386136000,192.168.1.1,192.168.1.247,71,53,58206,1,0,connectivitycheck.gstatic.com,29,3,1,0x00000001,1,1,0,0,connectivitycheck.gstatic.com,4,203
599,8288.412737000,192.168.1.247,192.168.1.1,40,65094,53,0,,www.google.com,14,3,1,0x00000001,1,0,0,0,,,
600,8288.419358000,192.168.1.1,192.168.1.247,56,53,65094,1,0,www.google.com,14,3,1,0x00000001,1,1,0,0,www.google.com,4,66
601,8500.529998000,192.168.1.247,192.168.1.1,40,60402,53,0,,web.qun.qq.com,14,4,1,0x00000001,1,0,0,0,,,
602,8500.535164000,192.168.1.1,192.168.1.247,56,53,60402,1,0,web.qun.qq.com,14,4,1,0x00000001,1,1,0,0,web.qun.qq.com,4,228
603,8503.350266000,192.168.1.247,192.168.1.1,57,55182,53,0,,settings-win.data.microsoft.com,31,4,1,0x00000001,1,0,0,0,,,
604,8503.353824000,192.168.1.1,192.168.1.247,163,53,55182,1,0,settings-win.data.microsoft.com,31,4,1,0x00000001,1,3,0,0,settings-win.data.microsoft.com,35,1006
605,8520.839409000,192.168.1.247,192.168.1.1,51,54207,53,0,,time1903.beijing-time.org,25,3,1,0x00000001,1,0,0,0,,,
606,8520.841619000,192.168.1.1,192.168.1.247,67,53,54207,1,0,time1903.beijing-time.org,25,3,1,0x00000001,1,1,0,0,time1903.beijing-time.org,4,60
607,8530.359347000,192.168.1.247,192.168.1.1,63,55794,53,0,,upfinger.oss-cn-shanghai.aliyuncs.com,37,4,1,0x00000001,1,0,0,0,,,
608,8530.401133000,192.168.1.1,192.168.1.247,79,53,55794,1,0,upfinger.oss-cn-shanghai.aliyuncs.com,37,4,1,0x00000001,1,1,0,0,upfinger.oss-cn-shanghai.aliyuncs.com,4,60
609,8533.832763000,192.168.1.247,192.168.1.1,43,51974,53,0,,2000019.ip138.com,17,3,1,0x00000001,1,0,0,0,,,
610,8533.836222000,192.168.1.1,192.168.1.247,59,53,51974,1,0,2000019.ip138.com,17,3,1,0x00000001,1,1,0,0,2000019.ip138.com,4,210
611,8548.605196000,192.168.1.247,192.168.1.1,41,52469,53,0,,cdn.bootcss.com,15,3,1,0x00000001,1,0,0,0,,,
612,8548.609900000,192.168.1.1,192.168.1.247,397,53,52469,1,0,cdn.bootcss.com,15,3,1,0x00000001,1,18,0,0,cdn.bootcss.com,28,160
613,8548.615918000,192.168.1.247,192.168.1.1,62,57694,53,0,,bidhelp.oss-cn-shanghai.aliyuncs.com,36,4,1,0x00000001,1,0,0,0,,,
614,8548.657712000,192.168.1.1,192.168.1.247,78,53,57694,1,0,bidhelp.oss-cn-shanghai.aliyuncs.com,36,4,1,0x00000001,1,1,0,0,bidhelp.oss-cn-shanghai.aliyuncs.com,4,60
615,8548.698884000,192.168.1.247,192.168.1.1,57,55168,53,0,,isrg.trustid.ocsp.identrust.com,31,5,1,0x00000001,1,0,0,0,,,
616,8548.702595000,192.168.1.1,192.168.1.247,179,53,55168,1,0,isrg.trustid.ocsp.identrust.com,31,5,1,0x00000001,1,4,0,0,isrg.trustid.ocsp.identrust.com,47,60
617,8548.836507000,192.168.1.247,192.168.1.1,46,59992,53,0,,ocsp2.globalsign.com,20,3,1,0x00000001,1,0,0,0,,,
618,8548.841218000,192.168.1.1,192.168.1.247,281,53,59992,1,0,ocsp2.globalsign.com,20,3,1,0x00000001,1,11,0,0,ocsp2.globalsign.com,17,13094
619,8549.206457000,192.168.1.247,192.168.1.1,53,49393,53,0,,ocsp.int-x3.letsencrypt.org,27,4,1,0x00000001,1,0,0,0,,,
620,8549.210125000,192.168.1.1,192.168.1.247,203,53,49393,1,0,ocsp.int-x3.letsencrypt.org,27,4,1,0x00000001,1,6,0,0,ocsp.int-x3.letsencrypt.org,43,6729
621,8608.922098000,192.168.1.247,192.168.1.1,39,60289,53,0,,crl.certum.pl,13,3,1,0x00000001,1,0,0,0,,,
622,8608.925572000,192.168.1.1,192.168.1.247,92,53,60289,1,0,crl.certum.pl,13,3,1,0x00000001,1,2,0,0,crl.certum.pl,25,19
623,8609.665766000,192.168.1.247,192.168.1.1,44,52164,53,0,,crl.globalsign.net,18,3,1,0x00000001,1,0,0,0,,,
624,8609.670390000,192.168.1.1,192.168.1.247,143,53,52164,1,0,crl.globalsign.net,18,3,1,0x00000001,1,3,0,0,crl.globalsign.net,31,12701
