frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
12391,118238.221690000,192.168.1.1,192.168.1.168,104,53,57248,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,40
12392,118240.008576000,192.168.1.168,192.168.1.1,45,49374,53,0,,api.vc.bilibili.com,19,4,1,0x00000001,1,0,0,0,,,
12393,118240.011754000,192.168.1.1,192.168.1.168,173,53,49374,1,0,api.vc.bilibili.com,19,4,1,0x00000001,1,7,0,0,api.vc.bilibili.com,20,466
12394,118255.014073000,192.168.1.168,192.168.1.1,38,49310,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12395,118255.017388000,192.168.1.1,192.168.1.168,99,53,49310,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,10
12396,118281.496324000,192.168.1.168,192.168.1.1,40,62758,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12397,118281.501405000,192.168.1.1,192.168.1.168,104,53,62758,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,16
12398,118282.426547000,192.168.1.168,192.168.1.1,37,50085,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12399,118282.431186000,192.168.1.1,192.168.1.168,69,53,50085,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,25
12400,118285.019437000,192.168.1.168,192.168.1.1,38,59384,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12401,118285.023326000,192.168.1.1,192.168.1.168,99,53,59384,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,244
12402,118298.144482000,192.168.1.168,192.168.1.1,40,55543,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12403,118298.149495000,192.168.1.1,192.168.1.168,104,53,55543,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,24
12404,118315.019059000,192.168.1.168,192.168.1.1,38,59743,53,0,,fanyi.qq.com,12,3,1,0x00000001,1,0,0,0,,,
12405,118315.022458000,192.168.1.1,192.168.1.168,99,53,59743,1,0,fanyi.qq.com,12,3,1,0x00000001,1,2,0,0,fanyi.qq.com,33,497
12406,118321.870607000,192.168.1.168,192.168.1.1,40,64470,53,0,,mlog.bigda.com,14,3,1,0x00000001,1,0,0,0,,,
12407,118321.873679000,192.168.1.1,192.168.1.168,104,53,64470,1,0,mlog.bigda.com,14,3,1,0x00000001,1,4,0,0,mlog.bigda.com,4,57
12408,118342.507467000,192.168.1.168,192.168.1.1,37,54135,53,0,,pcyy.yy.com,11,3,1,0x00000001,1,0,0,0,,,
12409,118342.511640000,192.168.1.1,192.168.1.168,69,53,54135,1,0,pcyy.yy.com,11,3,1,0x00000001,1,2,0,0,pcyy.yy.com,4,59
