frame.number,frame.time_relative,ip.src,ip.dst,udp.length,udp.srcport,udp.dstport,dns.flags.response,dns.flags.rcode,dns.qry.name,dns.qry.name.len,dns.count.labels,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.auth_rr,dns.count.add_rr,dns.resp.name,dns.resp.len,dns.resp.ttl
1403,52.067335000,192.168.1.168,8.129.131.148,88,49698,53,0,,EhYaGdUcTBXb1FIbUJOcGFJWnRIU0g0bllqcWhPbjdvMnZmZkx2emFtVTJ.com,62,2,1,0x00000001,1,0,0,0,,,
1404,52.106270000,8.129.131.148,192.168.1.168,88,53,49698,1,0,EhYaGdUcTBXb1FIbUJOcGFJWnRIU0g0bllqcWhPbjdvMnZmZkx2emFtVTJ.com,62,2,1,0x00000001,1,0,0,0,,,
1405,52.106735000,192.168.1.168,8.129.131.148,88,49699,53,0,,JVDVFUzZubkdZblZrWFZ5ZGxuOUI5NHBPNUVKdEdZWmtRbTJ6amVFSmdoW.com,62,2,1,0x00000001,1,0,0,0,,,
1406,52.142452000,8.129.131.148,192.168.1.168,88,53,49699,1,0,JVDVFUzZubkdZblZrWFZ5ZGxuOUI5NHBPNUVKdEdZWmtRbTJ6amVFSmdoW.com,62,2,1,0x00000001,1,0,0,0,,,
1407,52.142996000,192.168.1.168,8.129.131.148,88,49700,53,0,,WgvVlluSDh3cEZ3YlZiQmFQeWlFMW91NjM1NEl3KzJzWCsrYjBQSTR2L3l.com,62,2,1,0x00000001,1,0,0,0,,,
1408,52.183551000,8.129.131.148,192.168.1.168,88,53,49700,1,0,WgvVlluSDh3cEZ3YlZiQmFQeWlFMW91NjM1NEl3KzJzWCsrYjBQSTR2L3l.com,62,2,1,0x00000001,1,0,0,0,,,
1409,52.184145000,192.168.1.168,8.129.131.148,88,49701,53,0,,jRFBjelRzTUNDTE43eDVSN05NZHRPVlVrOWRyL1ROQk9iQ0M0SnJlcXlWa.com,62,2,1,0x00000001,1,0,0,0,,,
1410,52.225382000,8.129.131.148,192.168.1.168,88,53,49701,1,0,jRFBjelRzTUNDTE43eDVSN05NZHRPVlVrOWRyL1ROQk9iQ0M0SnJlcXlWa.com,62,2,1,0x00000001,1,0,0,0,,,
1411,52.225882000,192.168.1.168,8.129.131.148,88,49702,53,0,,0dLN1QyV3Q2UUdvYk5OMlI4Q0VGQURqZDNCUFlTTWxMYWkrUXBDT0xwU1Z.com,62,2,1,0x00000001,1,0,0,0,,,
1412,52.262834000,8.129.131.148,192.168.1.168,88,53,49702,1,0,0dLN1QyV3Q2UUdvYk5OMlI4Q0VGQURqZDNCUFlTTWxMYWkrUXBDT0xwU1Z.com,62,2,1,0x00000001,1,0,0,0,,,
1413,52.263325000,192.168.1.168,8.129.131.148,88,49703,53,0,,sUFNLSC96N1dHL0N2SkhFY204THNCRERDU0w1aWZYZDROZkFVellWTWd1O.com,62,2,1,0x00000001,1,0,0,0,,,
1414,52.298955000,8.129.131.148,192.168.1.168,88,53,49703,1,0,sUFNLSC96N1dHL0N2SkhFY204THNCRERDU0w1aWZYZDROZkFVellWTWd1O.com,62,2,1,0x00000001,1,0,0,0,,,
1415,52.299411000,192.168.1.168,8.129.131.148,88,49704,53,0,,XJsNlpjVmsvckdISDBrWUZJcm9DejNYRVRxTmRKakx2NUttU2c0cEc4V05.com,62,2,1,0x00000001,1,0,0,0,,,
1416,52.342418000,8.129.131.148,192.168.1.168,88,53,49704,1,0,XJsNlpjVmsvckdISDBrWUZJcm9DejNYRVRxTmRKakx2NUttU2c0cEc4V05.com,62,2,1,0x00000001,1,0,0,0,,,
1417,52.343042000,192.168.1.168,8.129.131.148,88,49705,53,0,,ZUVpNd1BmbGtxV3F4S0VYQUVSa29vNzdIcmdVWGQxYmlaQlFYaUVVSnp5Q.com,62,2,1,0x00000001,1,0,0,0,,,
1418,52.384411000,8.129.131.148,192.168.1.168,88,53,49705,1,0,ZUVpNd1BmbGtxV3F4S0VYQUVSa29vNzdIcmdVWGQxYmlaQlFYaUVVSnp5Q.com,62,2,1,0x00000001,1,0,0,0,,,
1419,52.384935000,192.168.1.168,8.129.131.148,88,49706,53,0,,0FJK29HTUFqRkdJRkdoY3l4aEthWUZscndEQjRpaS94VHF1N3VwVnkyaGV.com,62,2,1,0x00000001,1,0,0,0,,,
1420,52.424888000,8.129.131.148,192.168.1.168,88,53,49706,1,0,0FJK29HTUFqRkdJRkdoY3l4aEthWUZscndEQjRpaS94VHF1N3VwVnkyaGV.com,62,2,1,0x00000001,1,0,0,0,,,
1421,52.425461000,192.168.1.168,8.129.131.148,88,49707,53,0,,QR3g2Y3IwUzF4OXh0Ny9RK1hKM2FEaEw1NFZNTGRNUlZwRHpSV2M3cmEzV.com,62,2,1,0x00000001,1,0,0,0,,,
1422,52.463342000,8.129.131.148,192.168.1.168,88,53,49707,1,0,QR3g2Y3IwUzF4OXh0Ny9RK1hKM2FEaEw1NFZNTGRNUlZwRHpSV2M3cmEzV.com,62,2,1,0x00000001,1,0,0,0,,,
1423,52.463920000,192.168.1.168,8.129.131.148,88,49708,53,0,,DVNMWhseXdHYXFqTVFXemZhNG4yWnhhb0ZUbm5UY294UW9FOUQxOFZxcGJ.com,62,2,1,0x00000001,1,0,0,0,,,
1424,52.501879000,8.129.131.148,192.168.1.168,88,53,49708,1,0,DVNMWhseXdHYXFqTVFXemZhNG4yWnhhb0ZUbm5UY294UW9FOUQxOFZxcGJ.com,62,2,1,0x00000001,1,0,0,0,,,
1425,52.502420000,192.168.1.168,8.129.131.148,88,49709,53,0,,Ud2QyQVlpbWlwMGtib3NyZ1B5WW41QktrM0doMURXajV2Vk9YK3NtTDBPU.com,62,2,1,0x00000001,1,0,0,0,,,
1426,52.540646000,8.129.131.148,192.168.1.168,88,53,49709,1,0,Ud2QyQVlpbWlwMGtib3NyZ1B5WW41QktrM0doMURXajV2Vk9YK3NtTDBPU.com,62,2,1,0x00000001,1,0,0,0,,,
1427,52.541168000,192.168.1.168,8.129.131.148,88,49710,53,0,,XBBUjY1Y3d0b2hrVTlOQyt5Sko1UU50azVkT3lpWk4vcUR5T0t4S1J0a1l.com,62,2,1,0x00000001,1,0,0,0,,,
1428,52.579380000,8.129.131.148,192.168.1.168,88,53,49710,1,0,XBBUjY1Y3d0b2hrVTlOQyt5Sko1UU50azVkT3lpWk4vcUR5T0t4S1J0a1l.com,62,2,1,0x00000001,1,0,0,0,,,
1429,52.579966000,192.168.1.168,8.129.131.148,88,49711,53,0,,KQjF4N3pueW5OazVScW96a2tBc3pLNC8yOWQzb2pRTjRNQjc0M21ieUtFQ.com,62,2,1,0x00000001,1,0,0,0,,,
1430,52.619681000,8.129.131.148,192.168.1.168,88,53,49711,1,0,KQjF4N3pueW5OazVScW96a2tBc3pLNC8yOWQzb2pRTjRNQjc0M21ieUtFQ.com,62,2,1,0x00000001,1,0,0,0,,,
1431,52.620262000,192.168.1.168,8.129.131.148,88,49712,53,0,,3ZCZ2xNM1FMNjJYU2t0UHo2dU9LTlR5TUE2OHg3b1F2VC9MaVc4cjdLb3p.com,62,2,1,0x00000001,1,0,0,0,,,
1432,52.657647000,8.129.131.148,192.168.1.168,88,53,49712,1,0,3ZCZ2xNM1FMNjJYU2t0UHo2dU9LTlR5TUE2OHg3b1F2VC9MaVc4cjdLb3p.com,62,2,1,0x00000001,1,0,0,0,,,
1433,52.658120000,192.168.1.168,8.129.131.148,88,49713,53,0,,wWXJuUzBvM2JJK21nQ3ZVdHk2cEg3UWtYcm9sT1hoYXdHb0ovdm4zVkwyV.com,62,2,1,0x00000001,1,0,0,0,,,
1434,52.695552000,8.129.131.148,192.168.1.168,88,53,49713,1,0,wWXJuUzBvM2JJK21nQ3ZVdHk2cEg3UWtYcm9sT1hoYXdHb0ovdm4zVkwyV.com,62,2,1,0x00000001,1,0,0,0,,,
1435,52.695959000,192.168.1.168,8.129.131.148,88,49714,53,0,,1lpaVpiRnJVODVFQnVqU2M2NjdYOUJpTUtTWGlDNTNpU2cwUHhlZ1p0Z2l.com,62,2,1,0x00000001,1,0,0,0,,,
1436,52.731930000,8.129.131.148,192.168.1.168,88,53,49714,1,0,1lpaVpiRnJVODVFQnVqU2M2NjdYOUJpTUtTWGlDNTNpU2cwUHhlZ1p0Z2l.com,62,2,1,0x00000001,1,0,0,0,,,
1437,52.732509000,192.168.1.168,8.129.131.148,88,49715,53,0,,oTEhyTTRheFJlNkFIdmszQnozZEppSXpDcnlpcXN3WTdGN1k5bjhUNkIwN.com,62,2,1,0x00000001,1,0,0,0,,,
1438,52.769023000,8.129.131.148,192.168.1.168,88,53,49715,1,0,oTEhyTTRheFJlNkFIdmszQnozZEppSXpDcnlpcXN3WTdGN1k5bjhUNkIwN.com,62,2,1,0x00000001,1,0,0,0,,,
1439,52.769587000,192.168.1.168,8.129.131.148,88,49716,53,0,,DIwcDUwK3ViVEd0ckNTMUwvZVcyVjRIM0ExYTlmbzcwNlN1WmpSdTFrbWp.com,62,2,1,0x00000001,1,0,0,0,,,
1440,52.804637000,8.129.131.148,192.168.1.168,88,53,49716,1,0,DIwcDUwK3ViVEd0ckNTMUwvZVcyVjRIM0ExYTlmbzcwNlN1WmpSdTFrbWp.com,62,2,1,0x00000001,1,0,0,0,,,
1441,52.805090000,192.168.1.168,8.129.131.148,88,49717,53,0,,jbTNXakY5OUZ6Tis3aDJURFZSVnd1NE1NSTZYYUJXTllYZlh6M3lhWmlze.com,62,2,1,0x00000001,1,0,0,0,,,
1442,52.841606000,8.129.131.148,192.168.1.168,88,53,49717,1,0,jbTNXakY5OUZ6Tis3aDJURFZSVnd1NE1NSTZYYUJXTllYZlh6M3lhWmlze.com,62,2,1,0x00000001,1,0,0,0,,,
1443,52.842160000,192.168.1.168,8.129.131.148,88,49718,53,0,,G1mMjlkS3VTdWFjRFlmZlF0aHZMaHFMSGpZR3dDTlg4c2J2dW9UNnh5M2p.com,62,2,1,0x00000001,1,0,0,0,,,
1444,52.875519000,8.129.131.148,192.168.1.168,88,53,49718,1,0,G1mMjlkS3VTdWFjRFlmZlF0aHZMaHFMSGpZR3dDTlg4c2J2dW9UNnh5M2p.com,62,2,1,0x00000001,1,0,0,0,,,
1445,52.876025000,192.168.1.168,8.129.131.148,88,49719,53,0,,HUDNvdDFiZkd0SWs1R1I0ZHFGcU9YUmZGWlJWSlc3eGRackVreDNHcGV6T.com,62,2,1,0x00000001,1,0,0,0,,,
1446,52.909260000,8.129.131.148,192.168.1.168,88,53,49719,1,0,HUDNvdDFiZkd0SWs1R1I0ZHFGcU9YUmZGWlJWSlc3eGRackVreDNHcGV6T.com,62,2,1,0x00000001,1,0,0,0,,,
1447,52.909718000,192.168.1.168,8.129.131.148,88,49720,53,0,,npMZVBPRmRKV2VlZkdxUCtNOXNxbElKa3NCVGxCZldzV3NZUzR6K2QrZE9.com,62,2,1,0x00000001,1,0,0,0,,,
1448,52.947723000,8.129.131.148,192.168.1.168,88,53,49720,1,0,npMZVBPRmRKV2VlZkdxUCtNOXNxbElKa3NCVGxCZldzV3NZUzR6K2QrZE9.com,62,2,1,0x00000001,1,0,0,0,,,
1449,52.948237000,192.168.1.168,8.129.131.148,88,49721,53,0,,zOEg2ZXhnL011dFlUazQ5bzJBMzVRMVBDZHpaUWpNMUlBcDdqS1JqUEk0S.com,62,2,1,0x00000001,1,0,0,0,,,
1450,52.984487000,8.129.131.148,192.168.1.168,88,53,49721,1,0,zOEg2ZXhnL011dFlUazQ5bzJBMzVRMVBDZHpaUWpNMUlBcDdqS1JqUEk0S.com,62,2,1,0x00000001,1,0,0,0,,,
1451,52.984964000,192.168.1.168,8.129.131.148,88,49722,53,0,,DE3R01lKzB6a2NWYjhCZjJOaFBkaFdPVEFjZ2x4M0Qwb1c2N0wyVm55Y3N.com,62,2,1,0x00000001,1,0,0,0,,,
1452,53.023880000,8.129.131.148,192.168.1.168,88,53,49722,1,0,DE3R01lKzB6a2NWYjhCZjJOaFBkaFdPVEFjZ2x4M0Qwb1c2N0wyVm55Y3N.com,62,2,1,0x00000001,1,0,0,0,,,
1453,53.024325000,192.168.1.168,8.129.131.148,88,49723,53,0,,KS0wzeG9QYk42RnA2UExud3Vpa21LZTJoQXVMaUNJc3VFbHZlZXlramJaW.com,62,2,1,0x00000001,1,0,0,0,,,
1454,53.060974000,8.129.131.148,192.168.1.168,88,53,49723,1,0,KS0wzeG9QYk42RnA2UExud3Vpa21LZTJoQXVMaUNJc3VFbHZlZXlramJaW.com,62,2,1,0x00000001,1,0,0,0,,,
1455,53.061481000,192.168.1.168,8.129.131.148,88,49724,53,0,,nc3UUhlL2czRHNBSk11Qzc4R2NYblF5ZGtlUmxQeEZTOWI5ek83K0IrWTY.com,62,2,1,0x00000001,1,0,0,0,,,
1456,53.098211000,8.129.131.148,192.168.1.168,88,53,49724,1,0,nc3UUhlL2czRHNBSk11Qzc4R2NYblF5ZGtlUmxQeEZTOWI5ek83K0IrWTY.com,62,2,1,0x00000001,1,0,0,0,,,
1457,53.098702000,192.168.1.168,8.129.131.148,88,49725,53,0,,2SHllMmtqazByN3RUOVU5RldtUTZBdmZKYm45cytzQTFiUEZDa3FVVDdyS.com,62,2,1,0x00000001,1,0,0,0,,,
1458,53.136035000,8.129.131.148,192.168.1.168,88,53,49725,1,0,2SHllMmtqazByN3RUOVU5RldtUTZBdmZKYm45cytzQTFiUEZDa3FVVDdyS.com,62,2,1,0x00000001,1,0,0,0,,,
1459,53.136550000,192.168.1.168,8.129.131.148,88,49726,53,0,,HlJbG5OUUtCczRsTDhQbGpyUmk0NThxOTl2bCtZdCtFUHp3TzNSbnpKUEJ.com,62,2,1,0x00000001,1,0,0,0,,,
1460,53.175416000,8.129.131.148,192.168.1.168,88,53,49726,1,0,HlJbG5OUUtCczRsTDhQbGpyUmk0NThxOTl2bCtZdCtFUHp3TzNSbnpKUEJ.com,62,2,1,0x00000001,1,0,0,0,,,
1461,53.175982000,192.168.1.168,8.129.131.148,88,49727,53,0,,yaGJnSEtjZS9UYTdONkFweWtDdFdLMGtmRFNoWVJqOXcycDkwOWYzNi9TU.com,62,2,1,0x00000001,1,0,0,0,,,
1462,53.213154000,8.129.131.148,192.168.1.168,88,53,49727,1,0,yaGJnSEtjZS9UYTdONkFweWtDdFdLMGtmRFNoWVJqOXcycDkwOWYzNi9TU.com,62,2,1,0x00000001,1,0,0,0,,,
1463,53.213713000,192.168.1.168,8.129.131.148,88,49728,53,0,,kNCdGRaQUd0dmNKdG5TdlU1ZUZreVJnWlBOZ3NqenFRM1R2dWhqWXRnNmV.com,62,2,1,0x00000001,1,0,0,0,,,
1464,53.253518000,8.129.131.148,192.168.1.168,88,53,49728,1,0,kNCdGRaQUd0dmNKdG5TdlU1ZUZreVJnWlBOZ3NqenFRM1R2dWhqWXRnNmV.com,62,2,1,0x00000001,1,0,0,0,,,
1465,53.254007000,192.168.1.168,8.129.131.148,88,49729,53,0,,YRUxWb01tWUdwMEhSczVlSTJ5UnFlMXdBcEhQY3hHMGl1eWVKaWY4RGh6U.com,62,2,1,0x00000001,1,0,0,0,,,
1466,53.293511000,8.129.131.148,192.168.1.168,88,53,49729,1,0,YRUxWb01tWUdwMEhSczVlSTJ5UnFlMXdBcEhQY3hHMGl1eWVKaWY4RGh6U.com,62,2,1,0x00000001,1,0,0,0,,,
1467,53.294115000,192.168.1.168,8.129.131.148,88,49730,53,0,,1BYcW1DMFNOMXpuQmZDQ0JHdVZqZ01ya2piV3hQS2lGcEpHY2swMEM0KzV.com,62,2,1,0x00000001,1,0,0,0,,,
1468,53.333256000,8.129.131.148,192.168.1.168,88,53,49730,1,0,1BYcW1DMFNOMXpuQmZDQ0JHdVZqZ01ya2piV3hQS2lGcEpHY2swMEM0KzV.com,62,2,1,0x00000001,1,0,0,0,,,
1469,53.333822000,192.168.1.168,8.129.131.148,88,49731,53,0,,iSUFKQXpMSmVobm1NbS9QdytvemwwWldmSVNpT0Y1ZTVST21TQkhJZTR6Z.com,62,2,1,0x00000001,1,0,0,0,,,
1470,53.374261000,8.129.131.148,192.168.1.168,88,53,49731,1,0,iSUFKQXpMSmVobm1NbS9QdytvemwwWldmSVNpT0Y1ZTVST21TQkhJZTR6Z.com,62,2,1,0x00000001,1,0,0,0,,,
1471,53.374746000,192.168.1.168,8.129.131.148,88,49732,53,0,,WpyM1oxR1FtdUJlMmxUaU1lZ1c5T3dtRDlrQTk1WU9hdStJVE5IT21uS1F.com,62,2,1,0x00000001,1,0,0,0,,,
1472,53.417805000,8.129.131.148,192.168.1.168,88,53,49732,1,0,WpyM1oxR1FtdUJlMmxUaU1lZ1c5T3dtRDlrQTk1WU9hdStJVE5IT21uS1F.com,62,2,1,0x00000001,1,0,0,0,,,
1473,53.418223000,192.168.1.168,8.129.131.148,88,49733,53,0,,qZnVmMXlNSXN3SFlhWHVrQXYxSTExMTA4WHJlRWdNTjVMQ3pTNXpzRWRHM.com,62,2,1,0x00000001,1,0,0,0,,,
1474,53.461248000,8.129.131.148,192.168.1.168,88,53,49733,1,0,qZnVmMXlNSXN3SFlhWHVrQXYxSTExMTA4WHJlRWdNTjVMQ3pTNXpzRWRHM.com,62,2,1,0x00000001,1,0,0,0,,,
1475,53.461821000,192.168.1.168,8.129.131.148,88,49734,53,0,,TdRWFZPYkdYSG5kaC9KOXI3TU8rais2YytoanlpTis0TWt6YkpNcHhjeUd.com,62,2,1,0x00000001,1,0,0,0,,,
1476,53.500332000,8.129.131.148,192.168.1.168,88,53,49734,1,0,TdRWFZPYkdYSG5kaC9KOXI3TU8rais2YytoanlpTis0TWt6YkpNcHhjeUd.com,62,2,1,0x00000001,1,0,0,0,,,
1477,53.500835000,192.168.1.168,8.129.131.148,88,49735,53,0,,tV20vOEF0eDlONlR5QjRiOGxYQ3lxSFVKWlZKUjVNVXBXYXNuYmNQMHk3W.com,62,2,1,0x00000001,1,0,0,0,,,
1478,53.538240000,8.129.131.148,192.168.1.168,88,53,49735,1,0,tV20vOEF0eDlONlR5QjRiOGxYQ3lxSFVKWlZKUjVNVXBXYXNuYmNQMHk3W.com,62,2,1,0x00000001,1,0,0,0,,,
1479,53.538803000,192.168.1.168,8.129.131.148,88,49736,53,0,,WlNOGxGQmlFSXA1eEYrT25oc0F5amFLQmdQM2JxdXhJQ1JXVmFOR1pGMWJ.com,62,2,1,0x00000001,1,0,0,0,,,
1480,53.577487000,8.129.131.148,192.168.1.168,88,53,49736,1,0,WlNOGxGQmlFSXA1eEYrT25oc0F5amFLQmdQM2JxdXhJQ1JXVmFOR1pGMWJ.com,62,2,1,0x00000001,1,0,0,0,,,
1481,53.577975000,192.168.1.168,8.129.131.148,88,49737,53,0,,GdzZXallZTVdOUFk1ajhHSjZET3Zlb0Z1cU9LREh1c2kyRGxaM1VOMVd1e.com,62,2,1,0x00000001,1,0,0,0,,,
1482,53.615032000,8.129.131.148,192.168.1.168,88,53,49737,1,0,GdzZXallZTVdOUFk1ajhHSjZET3Zlb0Z1cU9LREh1c2kyRGxaM1VOMVd1e.com,62,2,1,0x00000001,1,0,0,0,,,
1483,53.615594000,192.168.1.168,8.129.131.148,88,56077,53,0,,mhSU1VKUXB4VzdLeXQrN05lVHVrTUtRRFlzQ28rRGNPM3dkYzNHVWNxQm9.com,62,2,1,0x00000001,1,0,0,0,,,
1484,53.653538000,8.129.131.148,192.168.1.168,88,53,56077,1,0,mhSU1VKUXB4VzdLeXQrN05lVHVrTUtRRFlzQ28rRGNPM3dkYzNHVWNxQm9.com,62,2,1,0x00000001,1,0,0,0,,,
1485,53.654075000,192.168.1.168,8.129.131.148,88,56078,53,0,,qNkQ3RDhOL0lXWEcrZHFjc3J3ZElabVIxcFV6ZE9SZzNHZWpCeU9FTWs0O.com,62,2,1,0x00000001,1,0,0,0,,,
1486,53.695854000,8.129.131.148,192.168.1.168,88,53,56078,1,0,qNkQ3RDhOL0lXWEcrZHFjc3J3ZElabVIxcFV6ZE9SZzNHZWpCeU9FTWs0O.com,62,2,1,0x00000001,1,0,0,0,,,
1487,53.696371000,192.168.1.168,8.129.131.148,88,56079,53,0,,EY4eHJ1NG1OK1kxaE9VOExKdzJJMk9KMUs4MEN1VXdtRDlhcDE3Qk43dTl.com,62,2,1,0x00000001,1,0,0,0,,,
1488,53.739841000,8.129.131.148,192.168.1.168,88,53,56079,1,0,EY4eHJ1NG1OK1kxaE9VOExKdzJJMk9KMUs4MEN1VXdtRDlhcDE3Qk43dTl.com,62,2,1,0x00000001,1,0,0,0,,,
1489,53.740346000,192.168.1.168,8.129.131.148,88,56080,53,0,,EN0JLaGsyZncrRWJIZS9vYXQva1VNWUdwa0xQV1RPT0FZdVBKRDNPMVpGM.com,62,2,1,0x00000001,1,0,0,0,,,
1490,53.775629000,8.129.131.148,192.168.1.168,88,53,56080,1,0,EN0JLaGsyZncrRWJIZS9vYXQva1VNWUdwa0xQV1RPT0FZdVBKRDNPMVpGM.com,62,2,1,0x00000001,1,0,0,0,,,
1491,53.776175000,192.168.1.168,8.129.131.148,88,56081,53,0,,zk1aHh6NGlPWkRmd2NQQlRzdjdQdm4yK0dIMmdFeE9kMzJrZ29wZ1RqZWp.com,62,2,1,0x00000001,1,0,0,0,,,
1492,53.811032000,8.129.131.148,192.168.1.168,88,53,56081,1,0,zk1aHh6NGlPWkRmd2NQQlRzdjdQdm4yK0dIMmdFeE9kMzJrZ29wZ1RqZWp.com,62,2,1,0x00000001,1,0,0,0,,,
1493,53.811465000,192.168.1.168,8.129.131.148,88,56082,53,0,,rd1VPOVR6a0xvblhuWEZBRXAvb1plS2VBMUIwaThTSUJwU2drQ1Z5QjBEY.com,62,2,1,0x00000001,1,0,0,0,,,
1494,53.850904000,8.129.131.148,192.168.1.168,88,53,56082,1,0,rd1VPOVR6a0xvblhuWEZBRXAvb1plS2VBMUIwaThTSUJwU2drQ1Z5QjBEY.com,62,2,1,0x00000001,1,0,0,0,,,
1495,53.851396000,192.168.1.168,8.129.131.148,88,56083,53,0,,zJFenpybTFXWi9hTmEwVFJOTlBWN3pIOTYwMTVjMXp0Z2pORWF2KzB6V3h.com,62,2,1,0x00000001,1,0,0,0,,,
1496,53.884907000,8.129.131.148,192.168.1.168,88,53,56083,1,0,zJFenpybTFXWi9hTmEwVFJOTlBWN3pIOTYwMTVjMXp0Z2pORWF2KzB6V3h.com,62,2,1,0x00000001,1,0,0,0,,,
1497,53.885378000,192.168.1.168,8.129.131.148,88,56084,53,0,,zZGdxQVRueDJTWUU1bHB0Tmp5cnF1ajZzSDJmc0UzUTNET21sTEQxbXphQ.com,62,2,1,0x00000001,1,0,0,0,,,
1498,53.921619000,8.129.131.148,192.168.1.168,88,53,56084,1,0,zZGdxQVRueDJTWUU1bHB0Tmp5cnF1ajZzSDJmc0UzUTNET21sTEQxbXphQ.com,62,2,1,0x00000001,1,0,0,0,,,
1499,53.922177000,192.168.1.168,8.129.131.148,88,56085,53,0,,kxMcURxT2p1L3FBa1R2VzN2OE1YZ014dUF1WUE3a2lRcWJUVnU2TzgvMlR.com,62,2,1,0x00000001,1,0,0,0,,,
1500,53.957578000,8.129.131.148,192.168.1.168,88,53,56085,1,0,kxMcURxT2p1L3FBa1R2VzN2OE1YZ014dUF1WUE3a2lRcWJUVnU2TzgvMlR.com,62,2,1,0x00000001,1,0,0,0,,,
1501,53.958102000,192.168.1.168,8.129.131.148,88,56086,53,0,,KSE1NcHNrVXRCVURqbGhHdjc4TFdHV1k1c1RSQ1NZcUxENWZGTm5YSDh3b.com,62,2,1,0x00000001,1,0,0,0,,,
1502,53.992374000,8.129.131.148,192.168.1.168,88,53,56086,1,0,KSE1NcHNrVXRCVURqbGhHdjc4TFdHV1k1c1RSQ1NZcUxENWZGTm5YSDh3b.com,62,2,1,0x00000001,1,0,0,0,,,
1503,53.992926000,192.168.1.168,8.129.131.148,88,56087,53,0,,ExQbmxpL2hVblYvTXBGZjFwc1ArcEdmY3ExejRiYVRNNUVzN0Z0UnNkWUx.com,62,2,1,0x00000001,1,0,0,0,,,
1504,54.028510000,8.129.131.148,192.168.1.168,88,53,56087,1,0,ExQbmxpL2hVblYvTXBGZjFwc1ArcEdmY3ExejRiYVRNNUVzN0Z0UnNkWUx.com,62,2,1,0x00000001,1,0,0,0,,,
1505,54.029001000,192.168.1.168,8.129.131.148,88,56088,53,0,,1c2wrdkpYV2RiTjJmNTVtYVpmK2tjSTk0dDN2YWlUTDQ5WXFCZVZzS0RrT.com,62,2,1,0x00000001,1,0,0,0,,,
1506,54.062732000,8.129.131.148,192.168.1.168,88,53,56088,1,0,1c2wrdkpYV2RiTjJmNTVtYVpmK2tjSTk0dDN2YWlUTDQ5WXFCZVZzS0RrT.com,62,2,1,0x00000001,1,0,0,0,,,
1507,54.063274000,192.168.1.168,8.129.131.148,88,56089,53,0,,W9mY1AreVhCR0hOK1dsL2piMkpzQnIrcStCQWtTMlhMT2lDdTVSSnZvUXB.com,62,2,1,0x00000001,1,0,0,0,,,
1508,54.098377000,8.129.131.148,192.168.1.168,88,53,56089,1,0,W9mY1AreVhCR0hOK1dsL2piMkpzQnIrcStCQWtTMlhMT2lDdTVSSnZvUXB.com,62,2,1,0x00000001,1,0,0,0,,,
1509,54.098952000,192.168.1.168,8.129.131.148,88,56090,53,0,,iTE9NZHBiQkdlNUZaREdsT21qVDRxUStRb0hXTk5WWTY3QmRkdkhKVFYrU.com,62,2,1,0x00000001,1,0,0,0,,,
1510,54.136001000,8.129.131.148,192.168.1.168,88,53,56090,1,0,iTE9NZHBiQkdlNUZaREdsT21qVDRxUStRb0hXTk5WWTY3QmRkdkhKVFYrU.com,62,2,1,0x00000001,1,0,0,0,,,
1511,54.136551000,192.168.1.168,8.129.131.148,88,56091,53,0,,GtWSjkrRSttaCsyWGg2YWU5YUhwempMLzdkbEswdDdMU1p2OTBHdmlFR0x.com,62,2,1,0x00000001,1,0,0,0,,,
1512,54.176153000,8.129.131.148,192.168.1.168,88,53,56091,1,0,GtWSjkrRSttaCsyWGg2YWU5YUhwempMLzdkbEswdDdMU1p2OTBHdmlFR0x.com,62,2,1,0x00000001,1,0,0,0,,,
1513,54.176723000,192.168.1.168,8.129.131.148,88,56092,53,0,,MczdFYUtOZlp0WXl3TVJ6UWl1Mi80aXBWYmFhWUZudDZLbHd5dWhLZHU1U.com,62,2,1,0x00000001,1,0,0,0,,,
1514,54.214028000,8.129.131.148,192.168.1.168,88,53,56092,1,0,MczdFYUtOZlp0WXl3TVJ6UWl1Mi80aXBWYmFhWUZudDZLbHd5dWhLZHU1U.com,62,2,1,0x00000001,1,0,0,0,,,
1515,54.214611000,192.168.1.168,8.129.131.148,88,56093,53,0,,WUyZ1NzUFpjTEFJelc4QUM0SXU4K2MxYVh1RU9sYU51VVMyQmxNMzhBSW9.com,62,2,1,0x00000001,1,0,0,0,,,
1516,54.248819000,8.129.131.148,192.168.1.168,88,53,56093,1,0,WUyZ1NzUFpjTEFJelc4QUM0SXU4K2MxYVh1RU9sYU51VVMyQmxNMzhBSW9.com,62,2,1,0x00000001,1,0,0,0,,,
1517,54.249399000,192.168.1.168,8.129.131.148,88,56094,53,0,,CQmt5N1Q5bGRqVm9NeDRNNk8rSVI1SFFkWi9xbkFVZ09RM3VvV2hzYThRc.com,62,2,1,0x00000001,1,0,0,0,,,
1518,54.290011000,8.129.131.148,192.168.1.168,88,53,56094,1,0,CQmt5N1Q5bGRqVm9NeDRNNk8rSVI1SFFkWi9xbkFVZ09RM3VvV2hzYThRc.com,62,2,1,0x00000001,1,0,0,0,,,
1519,54.290566000,192.168.1.168,8.129.131.148,88,56095,53,0,,VIzUktqWFNpSG5JSVFlUDlhUGUxdm0rKzAxdWFlVitPV2E5OVNsWTUyM21.com,62,2,1,0x00000001,1,0,0,0,,,
